/AladdinPolicies.php	/AladdinPolicies.php	http://www.google.co.jp/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=4&amp;ved=0CG4QFjAD&amp;url=http%3A%2F%2Fwww.aladdinshrine.org%2FAladdinPolicies.php&amp;ei=t08bUJ79JeOdmQWjtoDICg&amp;usg=AFQjCNF-M1b80Xuuto01cWbmiwqjZqa9ig&amp;sig2=GEOobK3wb049pNaq2Ri4NA	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.60 Safari/537.1	p16071-ipngn100109osakachuo.osaka.ocn.ne.jp	1343967555	-	-	GET	-	ja,en-US;q=0.8,en;q=0.6
/home.php	/home.php	http://aladdinshrine.com/	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	static-acs-24-154-64-176.zoominternet.net	1344350250	-	-	GET	__utma=1.597760267.1344350243.1344350243.1344350243.1;__utmb=1.1.10.1344350243;__utmc=1;__utmz=1.1344350243.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-US
/AladdinHotels.php	/AladdinHotels.php	http://aladdinshrine.com/AladdinHotels.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	static-acs-24-154-64-176.zoominternet.net	1344350257	-	-	GET	__utma=1.597760267.1344350243.1344350243.1344350243.1;__utmb=1.1.10.1344350243;__utmc=1;__utmz=1.1344350243.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-US
/AladdinDirections.php	/AladdinDirections.php	http://aladdinshrine.com/AladdinDirections.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	static-acs-24-154-64-176.zoominternet.net	1344350300	-	-	GET	__utma=1.597760267.1344350243.1344350243.1344350243.1;__utmb=1.1.10.1344350243;__utmc=1;__utmz=1.1344350243.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-US
/AladdinHotels.php	/AladdinHotels.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.3; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	unknown	1344350509	-	-	GET	-	en-us
/home.php	/home.php	http://www.aladdinshrine.org/default.htm	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.60 Safari/537.1	73-17.cscc.edu	1344352885	-	-	GET	-	en-US,en;q=0.8
/AladdinCalendar.php	/AladdinCalendar.php	http://www.aladdinshrine.org/home.php	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.60 Safari/537.1	73-17.cscc.edu	1344352891	-	-	GET	-	en-US,en;q=0.8
/AladdinDirections.php	/AladdinDirections.php	http://search.aol.com/aol/search?query=Alladdins+shrine+center&amp;s_it=keyword_rollover	Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 6.0; Trident/5.0)	cache-dtc-ac04.proxy.aol.com	1344354261	-	-	GET	__utma=1.1547043944.1344354241.1344354241.1344354241.1;__utmb=1.1.10.1344354241;__utmc=1;__utmz=1.1344354241.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-us
/AladdinBar.php	/AladdinBar.php	http://www.aladdinshrine.org/AladdinBar.swf	Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 6.0; Trident/5.0)	cache-dtc-ab14.proxy.aol.com	1344354310	-	-	GET	__utma=1.1547043944.1344354241.1344354241.1344354241.1;__utmb=1.1.10.1344354241;__utmc=1;__utmz=1.1344354241.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-us
/aladdinoasis.php	/aladdinoasis.php	http://www.aladdinshrine.org/aladdinoasis.swf	Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 6.0; Trident/5.0)	cache-dtc-af13.proxy.aol.com	1344354331	-	-	GET	__utma=1.1547043944.1344354241.1344354241.1344354241.1;__utmb=1.1.10.1344354241;__utmc=1;__utmz=1.1344354241.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-us
/AladdinHotels.php	/AladdinHotels.php	http://www.aladdinshrine.org/AladdinHotels.swf	Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 6.0; Trident/5.0)	cache-dtc-aa12.proxy.aol.com	1344354353	-	-	GET	__utma=1.1547043944.1344354241.1344354241.1344354241.1;__utmb=1.1.10.1344354241;__utmc=1;__utmz=1.1344354241.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-us
/home.php	/home.php	http://www.aladdinshrine.org/AladdinHome.swf	Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 6.0; Trident/5.0)	cache-dtc-ac13.proxy.aol.com	1344354368	-	-	GET	__utma=1.1547043944.1344354241.1344354241.1344354241.1;__utmb=1.1.10.1344354241;__utmc=1;__utmz=1.1344354241.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-us
/home.php	/home.php	http://www.aladdinshrine.org/AladdinHome.swf	Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 6.0; Trident/5.0)	cache-dtc-ac13.proxy.aol.com	1344354386	-	-	GET	__utma=1.1547043944.1344354241.1344354241.1344354241.1;__utmb=1.1.10.1344354241;__utmc=1;__utmz=1.1344354241.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-us
/AladdinRooms.php	/AladdinRooms.php	http://www.aladdinshrine.org/AladdinRooms.swf	Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.1; AOLBuild 4334.5006; Windows NT 6.0; Trident/5.0)	cache-dtc-ad10.proxy.aol.com	1344354391	-	-	GET	__utma=1.1547043944.1344354241.1344354241.1344354241.1;__utmb=1.1.10.1344354241;__utmc=1;__utmz=1.1344354241.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);	en-us
/home.php	/home.php	#	msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)	msnbot-207-46-199-171.search.msn.com	1344354696	-	-	GET	-	N/D
/home.php	/home.php	http://www.google.com/search?hl=en&amp;source=hp&amp;q=aladdin+shrine&amp;gbv=2&amp;oq=aladdin+s&amp;gs_l=hp.3.0.0l10.297.2422.0.3687.9.6.0.3.3.0.94.469.6.6.0...0.0...1c.oNTckZtEOOA	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.3)	chi-portal.chi.ohio-state.edu	1344361991	-	-	GET	-	en-us
/AladdinRooms.php	/AladdinRooms.php	#	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.3)	chi-portal.chi.ohio-state.edu	1344362003	-	-	GET	-	en-us
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362011	-	-	GET	-	en-us,en;q=0.5
/aladdinaladdin.php	/aladdinaladdin.php	http://www.aladdinshrine.org/AladdinRooms.php	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.3)	chi-portal.chi.ohio-state.edu	1344362013	-	-	GET	-	en-us
/aladdinmpr.php	/aladdinmpr.php	http://www.aladdinshrine.org/AladdinRooms.php	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.3)	chi-portal.chi.ohio-state.edu	1344362035	-	-	GET	-	en-us
/home.php	/home.php	http://www.aladdinshrine.org/default.htm	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362037	-	-	GET	-	en-us
/aladdinmpr.php	/aladdinmpr.php	http://www.aladdinshrine.org/home.php	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362038	-	-	GET	-	en-us,en;q=0.5
/aladdinballroom.php	/aladdinballroom.php	http://www.aladdinshrine.org/aladdinballroom.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362045	-	-	GET	-	en-us
/AladdinBar.php	/AladdinBar.php	#	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.3)	chi-portal.chi.ohio-state.edu	1344362049	-	-	GET	-	en-us
/aladdinmpr.php	/aladdinmpr.php	http://www.aladdinshrine.org/aladdinmpr.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362062	-	-	GET	-	en-us
/aladdinballroom.php	/aladdinballroom.php	http://www.aladdinshrine.org/aladdinmpr.php	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362063	-	-	GET	-	en-us,en;q=0.5
/aladdinaladdin.php	/aladdinaladdin.php	http://www.aladdinshrine.org/aladdinaladdin.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362070	-	-	GET	-	en-us
/aladdinaladdin.php	/aladdinaladdin.php	http://www.aladdinshrine.org/aladdinballroom.php	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362075	-	-	GET	-	en-us,en;q=0.5
/aladdinoasis.php	/aladdinoasis.php	http://www.aladdinshrine.org/aladdinaladdin.php	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362096	-	-	GET	-	en-us,en;q=0.5
/aladdinoasis.php	/aladdinoasis.php	http://www.aladdinshrine.org/aladdinoasis.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362101	-	-	GET	-	en-us
/aladdinboardroom.php	/aladdinboardroom.php	http://www.aladdinshrine.org/aladdinoasis.php	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362122	-	-	GET	-	en-us,en;q=0.5
/aladdinaladdin.php	/aladdinaladdin.php	http://www.aladdinshrine.org/aladdinboardroom.php	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362134	-	-	GET	-	en-us,en;q=0.5
/AladdinContact.php	/AladdinContact.php	http://www.aladdinshrine.org/aladdinaladdin.php	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344362583	-	-	GET	-	en-us,en;q=0.5
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)	fhh_public_1.kmcnetwork.org	1344362710	-	-	GET	-	en-us
/AladdinCalendar.php	/AladdinCalendar.php	#	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)	fhh_public_1.kmcnetwork.org	1344362783	-	-	GET	-	en-us
/aladdinaladdin.php	/aladdinaladdin.php	#	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)	fhh_public_1.kmcnetwork.org	1344362821	-	-	GET	-	en-us
/AladdinDirections.php	/AladdinDirections.php	#	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)	fhh_public_1.kmcnetwork.org	1344362842	-	-	GET	-	en-us
/AladdinHotels.php	/AladdinHotels.php	#	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)	fhh_public_1.kmcnetwork.org	1344362863	-	-	GET	-	en-us
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.3; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	unknown	1344364169	-	-	GET	-	en-us
/AladdinHotels.php	/AladdinHotels.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.3; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	unknown	1344364175	-	-	GET	-	en-us
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344364986	-	-	GET	-	en-us
/aladdinoasis.php	/aladdinoasis.php	http://www.aladdinshrine.org/home.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365005	-	-	GET	-	en-us
/aladdinmpr.php	/aladdinmpr.php	http://www.aladdinshrine.org/aladdinoasis.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365034	-	-	GET	-	en-us
/aladdinboardroom.php	/aladdinboardroom.php	http://www.aladdinshrine.org/aladdinmpr.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365045	-	-	GET	-	en-us
/aladdinoasis.php	/aladdinoasis.php	http://www.aladdinshrine.org/aladdinboardroom.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365048	-	-	GET	-	en-us
/aladdinaladdin.php	/aladdinaladdin.php	http://www.aladdinshrine.org/aladdinoasis.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365052	-	-	GET	-	en-us
/aladdinoasis.php	/aladdinoasis.php	http://www.aladdinshrine.org/aladdinaladdin.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365062	-	-	GET	-	en-us
/aladdinmpr.php	/aladdinmpr.php	http://www.aladdinshrine.org/aladdinoasis.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365090	-	-	GET	-	en-us
/aladdinballroom.php	/aladdinballroom.php	http://www.aladdinshrine.org/aladdinmpr.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365107	-	-	GET	-	en-us
/AladdinPolicies.php	/AladdinPolicies.php	http://www.aladdinshrine.org/aladdinballroom.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365136	-	-	GET	-	en-us
/aladdinballroom.php	/aladdinballroom.php	http://www.aladdinshrine.org/aladdinmpr.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365181	-	-	GET	-	en-us
/aladdinoasis.php	/aladdinoasis.php	http://www.aladdinshrine.org/aladdinaladdin.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365182	-	-	GET	-	en-us
/aladdinaladdin.php	/aladdinaladdin.php	http://www.aladdinshrine.org/aladdinoasis.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365184	-	-	GET	-	en-us
/aladdinboardroom.php	/aladdinboardroom.php	http://www.aladdinshrine.org/aladdinmpr.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365185	-	-	GET	-	en-us
/aladdinmpr.php	/aladdinmpr.php	http://www.aladdinshrine.org/aladdinoasis.php	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365185	-	-	GET	-	en-us
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	99-13-33-0.lightspeed.clmboh.sbcglobal.net	1344365186	-	-	GET	-	en-us
/home.php	/home.php	http://us.m2.yahoo.com/w/search/lp/web/mmimage/detail.bp%3B_ylt=A2KIP6i3ZCFQmhsAIilqOy4J%3B_ylu=X3oDMTJhbjBwNXJzBGNiaWQDBGNvbmNlcHQDBGNwb3MDBGNzZWMDBHBvcwMxMQRxdWVyeQNzY2ltaXRhciBpbWFnZQRzZWMDaW1hZ2UEc2xrA2ltYWdl?i=67&amp;q=scimitar&amp;s=1&amp;iu=http%3A%2F%2Fwww.aladdinshrine.org%2Fimages%2FSCIMITAR.JPG&amp;bzc=93722&amp;.intl=us&amp;.lang=en&amp;.tsrc=attosus&amp;.sep=att4	SAMSUNG-SGH-A847/A847UCJD6; Mozilla/5.0 (Profile/MIDP-2.0 Configuration/CLDC-1.1; Opera Mini/att/4.2.17574; U; en-US) Opera 9.50	166.216.226.71	1344365793	-	-	GET	-	en,en;q=0.9
/AladdinContact.php	/AladdinContact.php	#	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344365838	-	-	GET	-	en-us,en;q=0.5
/AladdinDirections.php	/AladdinDirections.php	http://www.aladdinshrine.org/AladdinContact.php	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1	99-165-65-19.lightspeed.clmboh.sbcglobal.net	1344365878	-	-	GET	-	en-us,en;q=0.5
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	adsl-074-173-120-130.sip.bct.bellsouth.net	1344366535	-	-	GET	-	en-US
/AladdinHotels.php	/AladdinHotels.php	http://www.aladdinshrine.org/AladdinHotels.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	adsl-074-173-120-130.sip.bct.bellsouth.net	1344368501	-	-	GET	-	en-US
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3	cpe-174-105-248-217.insight.res.rr.com	1344371996	-	-	GET	-	en-us
/home.php	/home.php	#	msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)	msnbot-207-46-199-167.search.msn.com	1344373270	-	-	GET	-	N/D
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376024	-	-	GET	-	en-us
/aladdinmpr.php	/aladdinmpr.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376036	-	-	GET	-	en-us
/AladdinPolicies.php	/AladdinPolicies.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376169	-	-	GET	-	en-us
/AladdinHotels.php	/AladdinHotels.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376216	-	-	GET	-	en-us
/aladdinoasis.php	/aladdinoasis.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376229	-	-	GET	-	en-us
/aladdinboardroom.php	/aladdinboardroom.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376257	-	-	GET	-	en-us
/aladdinballroom.php	/aladdinballroom.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376293	-	-	GET	-	en-us
/AladdinCalendar.php	/AladdinCalendar.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376418	-	-	GET	-	en-us
/AladdinRooms.php	/AladdinRooms.php	#	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	mail.centralazsupply.com	1344376463	-	-	GET	-	en-us
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	126.sub-174-252-215.myvzw.com	1344377998	-	-	GET	-	en-US
/AladdinPolicies.php	/AladdinPolicies.php	http://www.aladdinshrine.org/AladdinPolicies.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	126.sub-174-252-215.myvzw.com	1344378020	-	-	GET	-	en-US
/aladdinballroom.php	/aladdinballroom.php	http://www.aladdinshrine.org/aladdinballroom.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	126.sub-174-252-215.myvzw.com	1344378051	-	-	GET	-	en-US
/home.php	/home.php	http://www.aladdinshrine.org/	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	d118-75-48-34.try.wideopenwest.com	1344378075	-	-	GET	-	en-US
/AladdinCalendar.php	/AladdinCalendar.php	http://www.aladdinshrine.org/AladdinCalendar.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	d118-75-48-34.try.wideopenwest.com	1344378078	-	-	GET	-	en-US
/aladdinmpr.php	/aladdinmpr.php	http://www.aladdinshrine.org/aladdinmpr.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	126.sub-174-252-215.myvzw.com	1344378128	-	-	GET	-	en-US
/aladdinoasis.php	/aladdinoasis.php	http://www.aladdinshrine.org/aladdinoasis.swf	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	126.sub-174-252-215.myvzw.com	1344378151	-	-	GET	-	en-US
